id,payment_ref,payment_date,amount,currency,expected_currency,from_account_id,from_counterparty_id,from_counterparty_type,to_fund_id,to_account_id,payment_purpose,funding_source,matching_capital_call_id,matching_allocated_amount,status,anomaly_metadata
pay_0733,TX-944173,2026-05-30,35531195,USD,USD,bac_0067,per_0067,PERSON,fnd_0006,,Distribution,THIRD_PARTY,cca_0032,22206997,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0734,TX-994421,2026-07-05,22741866,USD,USD,bac_0150,cmp_0030,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0031,23039556,SETTLED,
pay_0735,TX-556665,2026-06-15,10092555,AED,USD,bac_0111,per_0111,PERSON,fnd_0005,,Distribution,OWN_FUNDS,cca_0027,9626000,SETTLED,"{""class"": ""UNEXPECTED_CURRENCY"", ""detail"": ""AED received, USD expected""}"
pay_0736,TX-954760,2026-04-16,1767382,USD,USD,bac_0065,per_0065,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0041,1104614,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0737,TX-118248,2026-06-16,606686,USD,USD,bac_0065,per_0065,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,582512,SETTLED,
pay_0738,TX-556283,2026-07-04,15608273,USD,USD,bac_0165,cmp_0045,COMPANY,fnd_0007,,Capital call funding,UNKNOWN,cca_0038,15804058,SETTLED,
pay_0739,TX-607632,2026-04-15,19273025,USD,USD,bac_0154,cmp_0034,COMPANY,fnd_0008,,Capital call funding,THIRD_PARTY,cca_0044,19321985,SETTLED,
pay_0740,TX-411724,2026-06-21,8555343,USD,USD,bac_0038,per_0038,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0038,8206515,SETTLED,
pay_0741,TX-862805,2026-07-13,275597,USD,USD,bac_0096,per_0096,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0037,273239,SETTLED,
pay_0742,TX-555888,2026-07-31,69549,USD,USD,bac_0019,per_0019,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0029,70070,SETTLED,
pay_0743,TX-879493,2026-05-03,648106,USD,USD,bac_0118,per_0118,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,670462,SETTLED,
pay_0744,TX-205203,2026-05-23,9367254,USD,USD,bac_0011,per_0011,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0040,8945211,SETTLED,
pay_0745,TX-936868,2026-07-28,11605522,USD,USD,bac_0177,cmp_0057,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0036,11833830,SETTLED,
pay_0746,TX-254682,2026-06-22,1744666,USD,USD,bac_0030,per_0030,PERSON,fnd_0005,,Subsequent subscription,OWN_FUNDS,cca_0029,1735167,SETTLED,
pay_0747,TX-583414,2026-07-24,24666308,USD,USD,bac_0110,per_0110,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0037,25598669,SETTLED,
pay_0748,TX-530285,2026-05-23,8104482,USD,USD,bac_0028,per_0028,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0038,7738461,SETTLED,
pay_0749,TX-153733,2026-05-13,3653433,USD,USD,bac_0084,per_0084,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0044,3693401,SETTLED,
pay_0750,TX-754971,2026-07-23,104121,USD,USD,bac_0040,per_0040,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0042,105581,SETTLED,
pay_0751,TX-351955,2026-05-25,11809590,USD,USD,bac_0039,per_0039,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,12401583,SETTLED,
pay_0752,TX-220375,2026-06-24,1010188,USD,USD,bac_0134,cmp_0014,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0033,986239,SETTLED,
pay_0753,TX-320026,2026-05-06,18081936,USD,USD,bac_0071,per_0071,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0041,17591117,SETTLED,
pay_0754,TX-661165,2026-05-05,84412,USD,USD,bac_0026,per_0026,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,82011,SETTLED,
pay_0755,TX-626448,2026-05-20,568271,USD,USD,bac_0085,per_0085,PERSON,fnd_0006,,Distribution,OWN_FUNDS,cca_0034,587044,SETTLED,"{""class"": ""SANCTIONED_PAYER"", ""detail"": ""payer resembles sanctions entry""}"
pay_0756,TX-696600,2026-04-19,367370,USD,USD,bac_0063,per_0063,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0040,386662,SETTLED,
pay_0757,TX-619001,2026-06-01,11178336,USD,USD,bac_0043,per_0043,PERSON,fnd_0007,,Capital call funding,UNKNOWN,cca_0038,11276490,SETTLED,
pay_0758,TX-566802,2026-06-01,2324105,USD,USD,bac_0070,per_0070,PERSON,fnd_0005,,Subsequent subscription,OWN_FUNDS,cca_0029,2258256,SETTLED,
pay_0759,TX-527349,2026-05-21,267909,USD,USD,bac_0017,per_0017,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0037,273239,SETTLED,
pay_0760,TX-132562,2026-06-12,11986683,USD,USD,bac_0022,per_0022,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,12242579,SETTLED,
pay_0761,TX-129131,2026-04-22,15673765,USD,USD,bac_0159,cmp_0039,COMPANY,fnd_0006,,Subsequent subscription,THIRD_PARTY,cca_0031,16028365,SETTLED,
pay_0762,TX-923477,2026-07-06,5444128,USD,USD,bac_0067,per_0067,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0030,5314195,SETTLED,
pay_0763,TX-634011,2026-04-14,12019815,USD,USD,bac_0023,per_0023,PERSON,fnd_0007,,Distribution,THIRD_PARTY,cca_0037,12401583,SETTLED,
pay_0764,TX-293351,2026-05-11,22957798,USD,USD,bac_0142,cmp_0053,COMPANY,fnd_0005,,Subsequent subscription,OWN_FUNDS,cca_0027,23023651,SETTLED,"{""class"": ""THIRD_PARTY"", ""detail"": ""payer differs from LP legal entity""}"
pay_0765,TX-409842,2026-07-10,81209,USD,USD,bac_0134,cmp_0014,COMPANY,fnd_0007,,Subsequent subscription,THIRD_PARTY,cca_0037,82011,SETTLED,
pay_0766,TX-402854,2026-07-24,462927,USD,USD,bac_0160,cmp_0040,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0039,453697,SETTLED,
pay_0767,TX-473315,2026-06-17,7863902,USD,USD,bac_0121,cmp_0001,COMPANY,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0038,8206515,SETTLED,
pay_0768,TX-621779,2026-05-14,85811,USD,USD,bac_0038,per_0038,PERSON,fnd_0007,,Capital call funding,UNKNOWN,cca_0037,82011,SETTLED,
pay_0769,TX-367243,2026-07-06,228178,USD,USD,bac_0159,cmp_0039,COMPANY,fnd_0006,,Distribution,OWN_FUNDS,cca_0033,222222,SETTLED,
pay_0770,TX-662881,2026-04-18,468315,USD,USD,bac_0081,per_0081,PERSON,fnd_0006,,Distribution,THIRD_PARTY,cca_0031,475893,SETTLED,
pay_0771,TX-761993,2026-07-28,296176,USD,USD,bac_0160,cmp_0040,COMPANY,fnd_0006,,Distribution,OWN_FUNDS,cca_0032,293487,SETTLED,
pay_0772,TX-563827,2026-07-22,18808213,USD,USD,bac_0042,per_0042,PERSON,fnd_0005,,Subsequent subscription,OWN_FUNDS,cca_0028,17979299,SETTLED,
pay_0773,TX-538759,2026-04-16,14881258,USD,USD,bac_0035,per_0035,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0036,14255781,SETTLED,
pay_0774,TX-705180,2026-06-30,71890,USD,USD,bac_0167,cmp_0047,COMPANY,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0029,70070,SETTLED,
pay_0775,TX-301202,2026-07-23,3563322,USD,USD,bac_0064,per_0064,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0044,3693401,SETTLED,
pay_0776,TX-126867,2026-04-27,11168579,USD,USD,bac_0092,per_0092,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0038,11276490,SETTLED,
pay_0777,TX-174851,2026-05-13,23945609,USD,USD,bac_0130,cmp_0010,COMPANY,fnd_0006,,Capital call funding,THIRD_PARTY,cca_0031,23039556,SETTLED,
pay_0778,TX-446690,2026-07-14,8250090,USD,USD,bac_0056,per_0056,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0030,7962042,SETTLED,
pay_0779,TX-540006,2026-07-08,80335,USD,USD,bac_0034,per_0034,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0037,82011,SETTLED,
pay_0780,TX-581270,2026-06-09,265442,USD,USD,bac_0017,per_0017,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0036,259688,SETTLED,
pay_0781,TX-382628,2026-08-06,85218,AED,USD,bac_0021,per_0021,PERSON,fnd_0005,,Distribution,OWN_FUNDS,cca_0030,88365,SETTLED,"{""class"": ""UNEXPECTED_CURRENCY"", ""detail"": ""AED received, USD expected""}"
pay_0782,TX-769893,2026-04-10,12453415,USD,USD,bac_0141,cmp_0021,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0038,12305627,SETTLED,
pay_0783,TX-176971,2026-06-25,3372605,AED,USD,bac_0162,cmp_0042,COMPANY,fnd_0007,,Distribution,OWN_FUNDS,cca_0040,3316386,SETTLED,"{""class"": ""UNEXPECTED_CURRENCY"", ""detail"": ""AED received, USD expected""}"
pay_0784,TX-568360,2026-07-09,2325947,USD,USD,bac_0018,per_0018,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0029,2258256,SETTLED,
pay_0785,TX-693160,2026-07-07,3289956,USD,USD,bac_0129,cmp_0009,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0041,3321117,SETTLED,
pay_0786,TX-932518,2026-06-03,33952109,USD,USD,bac_0160,cmp_0040,COMPANY,fnd_0007,,Distribution,OWN_FUNDS,cca_0039,33894435,SETTLED,
pay_0787,TX-182514,2026-07-14,492924,USD,USD,bac_0043,per_0043,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,495794,SETTLED,
pay_0788,TX-888772,2026-05-27,5154680,USD,USD,bac_0040,per_0040,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0033,5156573,SETTLED,
pay_0789,TX-968785,2026-07-01,32737038,USD,USD,bac_0119,per_0119,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0039,33894435,SETTLED,
pay_0790,TX-114138,2026-05-01,23399718,USD,USD,bac_0172,cmp_0052,COMPANY,fnd_0006,,Distribution,OWN_FUNDS,cca_0031,23039556,SETTLED,
pay_0791,TX-919622,2026-05-03,16053995,USD,USD,bac_0116,per_0116,PERSON,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0031,16028365,SETTLED,
pay_0792,TX-376051,2026-07-15,331381,USD,USD,bac_0025,per_0025,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0036,338145,SETTLED,
pay_0793,TX-478886,2026-08-06,592497,EUR,USD,bac_0125,UNKNOWN,UNKNOWN,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0034,587044,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0794,TX-524360,2026-06-06,10533831,USD,USD,bac_0059,per_0059,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0038,10230238,SETTLED,
pay_0795,TX-911254,2026-06-24,34446163,USD,USD,bac_0171,cmp_0051,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0039,33894435,SETTLED,
pay_0796,TX-885324,2026-07-04,59729,USD,USD,bac_0071,per_0071,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0043,61644,SETTLED,
pay_0797,TX-252906,2026-07-15,329343,USD,USD,bac_0084,per_0084,PERSON,fnd_0006,,Distribution,OWN_FUNDS,cca_0033,341032,SETTLED,
pay_0798,TX-518832,2026-07-11,336681,USD,USD,bac_0175,cmp_0055,COMPANY,fnd_0006,,Capital call funding,THIRD_PARTY,cca_0033,341032,SETTLED,
pay_0799,TX-553332,2026-08-03,393783,JPY,USD,bac_0005,per_0040,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0040,378294,SETTLED,"{""class"": ""THIRD_PARTY"", ""detail"": ""payer differs from LP legal entity""}"
pay_0800,TX-686722,2026-05-28,22783663,USD,USD,bac_0006,per_0006,PERSON,fnd_0007,,Subsequent subscription,UNKNOWN,cca_0037,22417557,SETTLED,
pay_0801,STRUC-1,2026-07-08,400000,USD,USD,bac_0028,per_0028,PERSON,fnd_0001,,Capital call funding,OWN_FUNDS,cca_0001,2000000,SETTLED,"{""class"": ""STRUCTURING"", ""detail"": ""5 sub-threshold payments same day""}"
pay_0802,STRUC-2,2026-07-08,400000,USD,USD,bac_0028,per_0028,PERSON,fnd_0001,,Capital call funding,OWN_FUNDS,cca_0001,2000000,SETTLED,"{""class"": ""STRUCTURING"", ""detail"": ""5 sub-threshold payments same day""}"
pay_0803,STRUC-3,2026-07-08,400000,USD,USD,bac_0028,per_0028,PERSON,fnd_0001,,Capital call funding,OWN_FUNDS,cca_0001,2000000,SETTLED,"{""class"": ""STRUCTURING"", ""detail"": ""5 sub-threshold payments same day""}"
pay_0804,STRUC-4,2026-07-08,400000,USD,USD,bac_0028,per_0028,PERSON,fnd_0001,,Capital call funding,OWN_FUNDS,cca_0001,2000000,SETTLED,"{""class"": ""STRUCTURING"", ""detail"": ""5 sub-threshold payments same day""}"
pay_0805,STRUC-5,2026-07-08,400000,USD,USD,bac_0028,per_0028,PERSON,fnd_0001,,Capital call funding,OWN_FUNDS,cca_0001,2000000,SETTLED,"{""class"": ""STRUCTURING"", ""detail"": ""5 sub-threshold payments same day""}"
